,pm25,lat,long,rd_x,rd_y,location
85,9.365,52.765251593927545,4.883477001589047,121000.0,531000.0,"26a, Mientweg, Lutjewinkel, Hollands Kroon, Noord-Holland, Nederland, 1732LE, Nederland"
86,9.229,52.765431189992164,4.927922458440339,124000.0,531000.0,"35, Groetpolderweg, Winkel, Hollands Kroon, Noord-Holland, Nederland, 1731NM, Nederland"
87,9.152000000000001,52.76559420322923,4.972368314187745,127000.0,531000.0,"Oudelanderweg, Middenmeer, Hollands Kroon, Noord-Holland, Nederland, 1775RE, Nederland"
88,9.135,52.736867449822206,4.617288216075143,103000.0,528000.0,"Camperduin, Noord-Holland, Nederland, 1871GM, Nederland"
89,9.692,52.73714631465447,4.661703157867761,106000.0,528000.0,"Coggelaan, Schoorl, Bergen (NH), Noord-Holland, Nederland, 1871PM, Nederland"
90,9.767000000000001,52.73740861213399,4.7061187288343165,109000.0,528000.0,"Westfriese Zeedijk, Sint Maarten, Schagen, Noord-Holland, Nederland, 1754KA, Nederland"
91,9.911,52.73765434178929,4.750534890464266,112000.0,528000.0,"25, Manusveert, Tuitjenhorn, Schagen, Noord-Holland, Nederland, 1747JB, Nederland"
92,9.629,52.73788350317864,4.794951604243834,115000.0,528000.0,"Zutweg, Dirkshorn, Schagen, Noord-Holland, Nederland, 1746CC, Nederland"
93,9.699,52.73809609589012,4.839368831656228,118000.0,528000.0,"5, Havenstraat, Zijdewind, Hollands Kroon, Noord-Holland, Nederland, 1736KC, Nederland"
94,9.601,52.738292119541576,4.883786534181847,121000.0,528000.0,"Kanaalweg, Nieuwe Niedorp, Hollands Kroon, Noord-Holland, Nederland, 1733GJ, Nederland"
95,9.488,52.73847157378062,4.928204673298493,124000.0,528000.0,"10, Langereis, Winkel, Hollands Kroon, Noord-Holland, Nederland, 1731MD, Nederland"
96,9.506,52.73863445828467,4.972623210481581,127000.0,528000.0,"Blôte Bienepad, Aartswoud, Opmeer, Noord-Holland, Nederland, 1719LH, Nederland"
97,9.061,52.70990891127111,4.6177609655352265,103000.0,525000.0,"Camperduin, Noord-Holland, Nederland, 1871GM, Nederland"
98,9.003,52.71018755600697,4.662148634761298,106000.0,525000.0,"Baaknolweg, Schoorl, Bergen (NH), Noord-Holland, Nederland, 1871GZ, Nederland"
99,9.926,52.71044964646231,4.7065369318532735,109000.0,525000.0,"Oudendijk, Schoorl, Bergen (NH), Noord-Holland, Nederland, 1871TC, Nederland"
100,9.852,52.71069518216647,4.750925818380694,112000.0,525000.0,"Rekerkoogweg, Warmenhuizen, Schagen, Noord-Holland, Nederland, 1749CJ, Nederland"
101,10.01,52.71092416267854,4.79531525590987,115000.0,525000.0,"Hopmansweg, Oudkarspel, Langedijk, Noord-Holland, Nederland, 1724PL, Nederland"
102,9.891,52.71113658758732,4.839705206004088,118000.0,525000.0,"2, Schoutenbosweg, Buitengebied Noord, Heerhugowaard, Noord-Holland, Nederland, 1704PM, Nederland"
103,9.738999999999999,52.71133245651134,4.884095630223834,121000.0,525000.0,"19, Zuiderweg, Oude Niedorp, Hollands Kroon, Noord-Holland, Nederland, 1734NB, Nederland"
